t_index   tf-idf
11970     0.01387678700199331
4970      0.009759315320830016
9371      0.00151340582847656
8259      0.0050705972973909925
1942      0.013782837006857533
8974      0.02270188539337842
7877      0.01135239451146541
8888      0.007336511887329186
3616      0.006750885059415124
1920      0.026387257250145412
6022      0.004257838112577381
7425      0.002717685997312961
5500      0.009641996808829153
5186      0.0032531051069433392
6061      0.02227537355827855
7870      0.0891014942331142
368       0.005586811520321757
5212      0.022998034758198123
106       0.02000750588890123
2270      0.010789875087917492
7030      0.007519379406484875
11238     0.003093843785158599
3774      0.011208359951053607
201       0.012731091213637084
10068     0.010749914022885252
2551      0.02000750588890123
3981      0.007931599106192897
1617      0.01383285365731472
3340      0.003098065483850536
7475      0.001459894858010517
10145     0.004401115319128413
2581      0.010003752944450614
2472      0.010427807593864843
9264      0.004015604337685511
10522     0.008366114338132367
338       0.002050543978045587
8805      0.004856378911128059
11097     0.01284808448177553
7348      0.008293355241814357
5363      0.005455868597321093
8536      0.006716372856504936
10250     0.00543539061852095
11888     0.017269398404409872
7207      0.0024788053781588343
12191     0.006138481402585475
1879      0.003982713781656434
621       0.008490432361587058
12111     0.001969131817607427
496       0.010427807593864843
9503      0.008643869525264867
6636      0.01094017481175739
2870      0.008960318870893075
876       0.0043480469881389625
3583      0.015718343582733624
10101     0.007380974032283485
7204      0.005023170918812928
10958     0.001969131817607427
109       0.006931080588831071
9846      0.008229258591759306
5799      0.0036745293517981333
5142      0.005110994504402845
6233      0.005220682886194814
7888      0.0020196987978671876
6536      0.008229258591759306
9775      0.00479269583390286
5436      0.00473061501786527
10882     0.0038828878521762187
7667      0.011137686779139275
4347      0.004625595667331104
4922      0.01094017481175739
6210      0.003948987758471741
5646      0.016211707527913656
9124      0.01094017481175739
12005     0.005023170918812928
5463      0.009877182519955433
2027      0.012467704995237956
8447      0.008426770559141194
9078      0.007380974032283485
10578     0.010080974713557735
8007      0.011847565964413708
9021      0.012138205296501099
8898      0.010003752944450614
9722      0.014558482184411789
3517      0.010137168261777449
6974      0.008359161335847399
96        0.013297977925227947
10885     0.005057926173413394
4112      0.009641996808829153
5893      0.007821910724400928
3934      0.008426770559141194
1533      0.010757307292601699
3670      0.008641478291467329
11412     0.002637649285502705
10243     0.0015385001018666062
9551      0.01206466493053738
2202      0.009136649744415625
6102      0.005183575686428009
10805     0.01067094970521107
2803      0.0055395234656205605
2686      0.009648663875066427
1889      0.005277411414073229
3726      0.013297977925227947
9581      0.0043480469881389625
7881      0.014558482184411789
6023      0.015559000701773615
5674      0.013848602999137356
10496     0.006006493671230505
4754      0.006682336699180008
8315      0.005930562071469245
8686      0.005023170918812928
12171     0.0015766265952023189
7768      0.03128342278159453
3596      0.007666011586066042
8698      0.008105853763956828
2249      0.0038504902452190016
7227      0.003766120239316052
4165      0.006365545606818542
4757      0.0063067908719422975
2083      0.006456387114682918
4982      0.014499842336513635
12140     0.01425095777460648
4117      0.015559000701773615
7524      0.01094017481175739
635       0.005476517941952309
7315      0.015559000701773615
2057      0.008496284516056031
