t_index   tf-idf
10037     0.00643535399306415
4414      0.011415083108947082
6596      0.012013260559161493
1597      0.06038961305120141
8004      0.01576491176073186
3762      0.003823764115166158
5089      0.010218167824038709
3761      0.005019472538938118
8036      0.015552873039077238
11001     0.0059102410902147386
232       0.005256607726005563
11078     0.010834812610588116
2261      0.010288352887010724
2392      0.005810760786215539
6372      0.006354688999568648
6777      0.009727814533065985
2402      0.007326700946942867
5387      0.005879306098044947
9264      0.00233249624895264
11910     0.00783604804766664
2877      0.002495422080767616
1700      0.007241967257960001
6880      0.0023876032135947836
7256      0.0024513165970779073
4850      0.007462913758391068
539       0.002540927970159145
10068     0.003122087240969974
6241      0.012143571906270115
338       0.0011910750499538722
5759      0.0013364252442752656
9105      0.026894512510901976
1798      0.00245857390433843
226       0.002774775683900048
1838      0.004976683835425353
9786      0.012114152716305032
1649      0.0030324758678887368
2822      0.003374193992994577
2813      0.0035974393152845693
2088      0.0032552332531112786
11065     0.011334619303248963
5917      0.009037571364726587
243       0.013358594447006173
8805      0.0028208669582790048
7123      0.005131445895763375
11108     0.004287298447795028
9258      0.004673811316099791
1161      0.004092652045288961
11236     0.0062484689224353105
3433      0.008627197091440057
9849      0.0053566165977720365
9475      0.008456412093915759
11024     0.0046532037493412955
7759      0.004482418751816996
1488      0.008456412093915759
7150      0.0025799852947424183
4739      0.007183632661455285
4172      0.0039012594810061674
8559      0.006149580396437148
7207      0.0014398341470493558
6319      0.0062484689224353105
8556      0.007050574693677206
3987      0.008044073029201897
2150      0.0029687624844056126
11170     0.008140159374206271
599       0.008044073029201897
4939      0.007724238002772668
11549     0.0018180310319329798
5626      0.004092652045288961
11958     0.0024297625800516445
10956     0.007462913758391068
11238     0.000898542089418999
5968      0.004975952542365435
10059     0.004423907969769368
7914      0.008456412093915759
11220     0.002572088221752681
11936     0.009331723823446344
11063     0.0034448149326025976
5524      0.012299160792874296
1879      0.00462678300707282
10317     0.0015512878203336343
11138     0.003490885207719637
10619     0.005737241331723287
11743     0.008044073029201897
3946      0.004452864815668724
9196      0.00245857390433843
6566      0.0034448149326025976
3861      0.0023332530008598413
7808      0.005970182170950043
1913      0.0025332426159724035
3449      0.0029896871643759725
3944      0.008847815939538735
9789      0.005417406305294058
5710      0.0030433756551827484
729       0.0041866736222244
3986      0.006594130145273637
8554      0.00525497058691062
6232      0.002849250363433848
8528      0.0068817544875802395
2235      0.004817262450690848
7359      0.007724238002772668
4069      0.0021996769511750183
4003      0.006730739667247978
9855      0.005417406305294058
7988      0.004452864815668724
8478      0.0051090839120193545
6721      0.0029687624844056126
737       0.0026953717756717952
12124     0.005475917087341687
10032     0.0032679739158612393
199       0.003205373786897609
10147     0.00525497058691062
1600      0.007462913758391068
1596      0.008044073029201897
1508      0.0015512878203336343
11503     0.005204673667581456
2339      0.0014760308969645885
10673     0.0016637623733774475
6900      0.002001468080203734
233       0.005307096881244719
1910      0.005475917087341687
11074     0.004512594921585544
8706      0.0036803129805751005
353       0.009037571364726587
4966      0.0019192482588849666
3641      0.004543420090741133
3251      0.002525598250536163
12010     0.020436335648077418
7426      0.001135090569920593
6012      0.004976683835425353
10243     0.004468251120932717
6580      0.003549921755216442
3596      0.004452864815668724
5075      0.0034889204162923066
8822      0.0017234924792942671
6114      0.001643019390196555
2738      0.002525598250536163
10627     0.005204673667581456
6821      0.012013260559161493
4419      0.015146132230833751
1322      0.004092652045288961
1690      0.004367692328519268
6684      0.005810760786215539
671       0.007966370999801325
3730      0.002346648566790097
10201     0.0039416372249567
5991      0.004708350701176243
9581      0.005051196501072326
8920      0.0035655865572773717
10805     0.003099153709764271
3419      0.001970080363404913
5488      0.004673811316099791
7888      0.0011731583776390265
8060      0.003983185499900663
3579      0.0038050277029823606
6361      0.0019804667503164177
8326      0.005810760786215539
8159      0.0021996769511750183
4468      0.0034740672769303376
8028      0.0023199814697280777
6166      0.00231339150353641
927       0.003374193992994577
6101      0.006149580396437148
3340      0.003599072773318115
902       0.0037865330577084378
8882      0.003169085389863077
9538      0.0041866736222244
5582      0.003000265183766109
612       0.00426147225138593
7475      0.0008479917327057788
10950     0.009037571364726587
9539      0.003076581351578445
8519      0.0034020262290898333
7097      0.002738940939384509
10259     0.002868489781456039
7348      0.004817262450690848
815       0.0039012594810061674
2628      0.006354688999568648
1726      0.0029077611454814767
7790      0.003714852365651553
8685      0.003054358966565348
11784     0.002564234420612897
497       0.003983185499900663
8868      0.0046071334742242565
7227      0.0021875813931340766
4286      0.0022365883932625222
7351      0.004894757816530858
1622      0.006057076358152516
6098      0.004574922790101629
6414      0.0056673096516244815
10933     0.00230683169747861
8408      0.0027126408414595076
11739     0.002802252214540745
8259      0.0009817658133562319
1942      0.002001468080203734
3634      0.0025332426159724035
6614      0.004211175332056765
9583      0.002415571225290179
4137      0.0023266018746706477
7597      0.0026283038630027815
1562      0.00525497058691062
7199      0.0037324392749091997
4417      0.0016266384676501852
4982      0.01684470132822706
12140     0.016555568107793666
635       0.003181079728658767
7229      0.008044073029201897
7524      0.006354688999568648
10477     0.008044073029201897
4980      0.006594130145273637
1527      0.002802252214540745
5583      0.007462913758391068
2057      0.009870271120962783
